[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -437, 10, -443, 10, -452, 0, -460, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -432, 10, -438, 6, -443, 10, -454, 1, -459, 2, -466, 2, -473, 1, -473, 6, -475, 0, -482, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -454, 5, -460, 5, -465, 0, -475, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600, 0, -437, 10, -443, 10, -452, 0, -460, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 2, -454, 5, -460, 6, -465, 5, -465, 1, -475, 2, -475, 1, -475, 6, -477, 0, -484, 0, -427, 4, -433, 3, -433, 3, -445, 4, -445, 0, -455, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 0, -460, 0, -427, 4, -433, 3, -433, 3, -445, 4, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 0, -460, 0, -427, 4, -433, 3, -433, 3, -445, 4, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 0, -460, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -437, 10, -443, 10, -452, 0, -460, 0, -575, 7, -581, 7, -589, 0, -595, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 2, -454, 5, -460, 6, -465, 5, -465, 1, -475, 2, -475, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -437, 10, -443, 10, -452, 0, -460, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 2, -454, 5, -460, 6, -465, 5, -465, 1, -475, 2, -475, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 2, -454, 5, -460, 6, -465, 5, -465, 1, -475, 2, -475, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -431, 10, -437, 5, -437, 6, -442, 10, -453, 2, -458, 5, -465, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600, 0, -460, 1, -463, 1, -470, 0, -476, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 2, -475, 1, -475, 2, -475, 6, -477, 0, -484, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600, 0, -437, 10, -443, 10, -452, 0, -460, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455]
