[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 5, -433, 3, -433, 3, -445, 2, -452, 6, -459, 5, -464, 2, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 4, -433, 4, -445, 10, -453, 10, -462, 1, -467, 1, -474, 0, -480, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 5, -433, 3, -433, 3, -445, 2, -452, 6, -459, 5, -464, 2, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 4, -433, 4, -445, 10, -453, 10, -462, 1, -467, 1, -474, 0, -480, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 5, -433, 3, -433, 3, -445, 2, -452, 6, -459, 5, -464, 2, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 4, -433, 4, -445, 10, -453, 10, -462, 1, -467, 1, -474, 0, -480, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 5, -433, 3, -433, 3, -445, 2, -452, 6, -459, 5, -464, 2, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 4, -433, 4, -445, 10, -453, 10, -462, 1, -467, 1, -474, 0, -480, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 5, -433, 3, -433, 3, -445, 2, -452, 6, -459, 5, -464, 2, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 4, -433, 4, -445, 10, -453, 10, -462, 1, -467, 1, -474, 0, -480, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
