[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 4, -433, 5, -433, 4, -445, 1, -452, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -575, 9, -585, 9, -590, 0, -599, 0, -427, 3, -433, 3, -445, 2, -452, 10, -454, 10, -463, 2, -470, 0, -476, 0, -566, 7, -572, 8, -581, 7, -589, 8, -589, 0, -595]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 2, -452, 5, -459, 2, -470, 0, -476, 0, -444, 10, -450, 10, -459, 0, -467, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493]
